id,text,difficulty,max_rank,rank,topics
10516752,We should have been doing sport right now.,A2,1921,1938,sports
8382785,My assistant did that for me.,A2,1928,1939,"possession (my, your, his)"
11115748,She entered the school.,A2,1936,1940,"basic verbs & actions,in the classroom"
807299,The bank was run by private citizens.,A2,1930,1941,
9115061,There aren't many houses around the area.,A2,1945,1942,negation
12361328,This isn't an emergency.,A2,1935,1943,negation
1943738,You need to buy him some new clothes.,A2,1932,1944,"personal pronouns,shopping & prices"
267568,The little boy said hello to me.,A2,1944,1945,greetings & introductions
5485589,Your idea is not entirely crazy.,A2,1937,1946,negation
11830384,Ivan entered a study.,A2,1936,1947,"basic verbs & actions,in the classroom"
11595993,I have to put the pieces of my life back together.,A2,1957,1948,"basic verbs & actions,possession (my, your, his)"
11201033,I'd like a flat with a sea view.,A2,1941,1949,likes & dislikes
7905800,"Everyone, pair up.",A2,1955,1950,"basic verbs & actions,future plans & goals"
8349048,It's time for us to face facts.,A2,1938,1951,basic verbs & actions
12964509,I saw some beautiful houses.,A2,1945,1952,"basic verbs & actions,possession (my, your, his)"
246395,Is there any mail for me?,A2,1952,1953,asking for help
271541,The sky is likely to clear up.,A2,1968,1954,
286563,How do you account for his failure?,A2,1939,1955,basic verbs & actions
10901005,I still have to take the mail away.,A2,1952,1956,"basic verbs & actions,possession (my, your, his)"
10732285,I know that it's the proper thing to do.,A2,1961,1957,
6033140,I introduced myself to everyone in the room.,A2,1948,1958,greetings & introductions
303097,He must have been ill.,A2,1946,1959,basic verbs & actions
681402,You are running low on fuel.,A2,1942,1960,"basic verbs & actions,emotions"
10727351,I like the shape of the building.,A2,1967,1961,"colors & shapes,likes & dislikes"
4499762,I watched the game live.,A2,1975,1962,sports
295092,He picked me up on his way home.,A2,1956,1963,"basic verbs & actions,family & relationships"
254104,I would like to see the festival.,A2,1940,1964,likes & dislikes
3348046,You may find it useful.,A2,1973,1965,
10565433,Open the windows and air out the room.,A2,1977,1966,basic verbs & actions
13400762,They love the prince.,A2,1960,1967,"family & relationships,likes & dislikes"
6079184,Are you in good shape?,A2,1967,1968,"basic verbs & actions,asking for help"
6328951,How much fuel do we have?,A2,1942,1969,asking for help
321477,My house looks toward the sea.,A2,1970,1970,"possession (my, your, his)"
8016914,I decided to take matters in my own hands.,A2,1954,1971,"basic verbs & actions,possession (my, your, his)"
1316085,He has a lot of teaching experience.,A2,1969,1972,"basic verbs & actions,in the classroom"
295060,How many pieces of information did he get?,A2,1957,1973,numbers & counting
12210812,Did you eat on the plane?,A2,1958,1974,"basic verbs & actions,at the restaurant"
6252463,You had plenty of time to do that.,A2,1959,1975,telling time
4764546,"Sorry, I zoned out.",A2,1978,1976,emotions
307165,They made their way toward the town.,A2,1970,1977,"basic verbs & actions,directions & locations"
7644730,Thanks for bringing me up to date on this matter.,A2,1987,1978,
2842465,Let me open this discussion.,A2,1992,1979,
9277589,The room is at capacity.,A2,1988,1980,
1886687,What's the alternative?,A2,1981,1981,
8531589,He watched a movie with her.,A2,1975,1982,family & relationships
2023977,I bear good news.,A2,1985,1983,
8960571,You'll soon get used to the change of climate.,A2,1990,1984,
5420278,Gold isn't cheap.,A2,1989,1985,shopping & prices
3154056,Can you give me another alternative?,A2,1981,1986,
4666445,Thanks for bringing it up.,A2,1987,1987,
6239112,It would be fantastic if you could do that.,A2,1995,1988,polite requests & manners
47117,Where did the accident take place?,A2,1979,1989,directions & locations
2487271,Now I know that you're a man who has feelings.,A2,1996,1990,emotions
7264075,Sami read many news articles about this.,A2,1983,1991,
8941326,I don't have a boat.,A2,1986,1992,negation
7541841,We need to have a discussion about this.,A2,1992,1993,
2276199,I don't see them anywhere.,A2,1982,1994,negation
4208245,It's probably better not to eat after 7:00pm.,A2,2000,1995,telling time
7406855,They're just doing their duty.,A2,1994,1996,
11425536,They're flying.,A2,1997,1997,basic verbs & actions
8821505,I like flying.,A2,1997,1998,likes & dislikes
1961685,I thought you said you never went out drinking.,A2,1993,1999,
8233609,She looks fantastic.,A2,1995,2000,
