id;text;topics;difficulty;usefulness;flags;tokens;word_frequencies;zipf_frequencies;word_ranks;zipf_avg;max_word_rank;avg_word_rank;word_count;overall_difficulty
1335281;It won't work.;"[""negativity"", ""failure""]";1.0;6.5;"[""overly negative""]";"[""it"", ""won't"", ""work""]";[0.00891, 0.000219, 0.000912];[6.95, 5.34, 5.96];[12, 462, 116];6.083333333333333;462;196.66666666666666;3;8.333333333333332
8978279;This is the end!;"[""emotions"", ""finality""]";1.0;5.0;"[""overly negative""]";"[""this"", ""is"", ""the"", ""end""]";[0.00661, 0.0117, 0.0537, 0.000479];[6.82, 7.07, 7.73, 5.68];[15, 8, 1, 196];6.825;196;55.0;4;8.325
12042563;Please do not get closer to the stove.;"[""safety"", ""warnings"", ""actions""]";1.5;7.5;"[""violent""]";"[""please"", ""do"", ""not"", ""get"", ""closer"", ""to"", ""the"", ""stove""]";[0.000457, 0.00224, 0.0049, 0.00191, 5.37e-05, 0.0269, 0.0537, 5.13e-06];[5.66, 6.35, 6.69, 6.28, 4.73, 7.43, 7.73, 3.71];[208, 50, 23, 61, 1891, 2, 1, 10000];6.072500000000001;10000;1529.5;8;8.322500000000002
4597984;I miss her every day.;"[""emotions"", ""loss"", ""relationships""]";1.5;7.5;"[""overly negative"", ""triggering""]";"[""i"", ""miss"", ""her"", ""every"", ""day""]";[0.0123, 0.000166, 0.002, 0.000617, 0.000891];[7.09, 5.22, 6.3, 5.79, 5.95];[7, 609, 58, 158, 120];6.069999999999999;609;190.4;5;8.32
2315277;I don't have much time left.;"[""time"", ""urgency""]";1.5;7.0;"[""overly negative""]";"[""i"", ""don't"", ""have"", ""much"", ""time"", ""left""]";[0.0123, 0.00158, 0.00513, 0.001, 0.00195, 0.000417];[7.09, 6.2, 6.71, 6.0, 6.29, 5.62];[7, 68, 20, 105, 60, 215];6.3183333333333325;215;79.16666666666667;6;8.318333333333332
1431318;I don't get along with him.;"[""relationships"", ""conflict""]";1.5;7.0;"[""overly negative""]";"[""i"", ""don't"", ""get"", ""along"", ""with"", ""him""]";[0.0123, 0.00158, 0.00191, 0.00024, 0.00708, 0.00129];[7.09, 6.2, 6.28, 5.38, 6.85, 6.11];[7, 68, 61, 410, 14, 82];6.3183333333333325;410;107.0;6;8.318333333333332
36979;Anyway, I don't like it.;"[""opinion"", ""dislike""]";1.0;6.0;"[""overly negative""]";"[""anyway"", ""i"", ""don't"", ""like"", ""it""]";[8.13e-05, 0.0123, 0.00158, 0.00257, 0.00891];[4.91, 7.09, 6.2, 6.41, 6.95];[1293, 7, 68, 42, 12];6.311999999999999;1293;284.4;5;8.312
5738232;I tell you it's a bad idea.;"[""opinions"", ""advice""]";1.5;7.0;"[""overly negative""]";"[""i"", ""tell"", ""you"", ""it's"", ""a"", ""bad"", ""idea""]";[0.0123, 0.000339, 0.00955, 0.00214, 0.0229, 0.000339, 0.000229];[7.09, 5.53, 6.98, 6.33, 7.36, 5.53, 5.36];[7, 277, 11, 55, 5, 270, 434];6.311428571428571;434;151.28571428571428;7;8.311428571428571
2646147;You do have a problem.;"[""accusations"", ""problems""]";1.5;6.5;"[""offensive""]";"[""you"", ""do"", ""have"", ""a"", ""problem""]";[0.00955, 0.00224, 0.00513, 0.0229, 0.000251];[6.98, 6.35, 6.71, 7.36, 5.4];[11, 50, 20, 5, 391];6.56;391;95.4;5;8.309999999999999
10156565;Don't yell at me!;"[""commands"", ""emotions""]";1.0;7.0;"[""offensive""]";"[""don't"", ""yell"", ""at"", ""me""]";[0.00158, 7.08e-06, 0.00501, 0.00302];[6.2, 3.85, 6.7, 6.48];[68, 9008, 21, 36];5.8075;9008;2283.25;4;8.307500000000001
281323;Where in Japan did you grow up?;"[""travel"", ""personal history"", ""questions""]";1.5;7.5;"[""political""]";"[""where"", ""in"", ""japan"", ""did"", ""you"", ""grow"", ""up""]";[0.001, 0.0186, 7.76e-05, 0.000912, 0.00955, 7.94e-05, 0.00245];[6.0, 7.27, 4.89, 5.96, 6.98, 4.9, 6.39];[107, 6, 1369, 114, 11, 1344, 44];6.055714285714286;1369;427.85714285714283;7;8.305714285714286
6090816;I think we should give up.;"[""decisions"", ""suggestions""]";1.5;7.0;"[""overly negative""]";"[""i"", ""think"", ""we"", ""should"", ""give"", ""up""]";[0.0123, 0.0012, 0.00347, 0.000977, 0.000513, 0.00245];[7.09, 6.08, 6.54, 5.99, 5.71, 6.39];[7, 89, 29, 109, 185, 44];6.300000000000001;185;77.16666666666667;6;8.3
12177520;Stop it, it's annoying.;"[""annoyance"", ""commands""]";1.0;7.0;"[""offensive""]";"[""stop"", ""it"", ""it's"", ""annoying""]";[0.000331, 0.00891, 0.00214, 2.51e-05];[5.52, 6.95, 6.33, 4.4];[283, 12, 55, 3599];5.799999999999999;3599;987.25;4;8.299999999999999
3343284;Did you see the accident?;"[""events"", ""accidents""]";1.5;7.0;"[""violent""]";"[""did"", ""you"", ""see"", ""the"", ""accident""]";[0.000912, 0.00955, 0.00126, 0.0537, 5.13e-05];[5.96, 6.98, 6.1, 7.73, 4.71];[114, 11, 85, 1, 1979];6.296;1979;438.0;5;8.296
6795004;How many countries are there in Asia?;"[""geography"", ""countries"", ""Asia""]";1.5;7.5;"[""political""]";"[""how"", ""many"", ""countries"", ""are"", ""there"", ""in"", ""asia""]";[0.00174, 0.000813, 0.000135, 0.0055, 0.00204, 0.0186, 4.47e-05];[6.24, 5.91, 5.13, 6.74, 6.31, 7.27, 4.65];[67, 131, 762, 19, 57, 6, 2243];6.035714285714286;2243;469.2857142857143;7;8.285714285714285
2361517;I don't think you really understand.;"[""communication"", ""understanding"", ""disagreement""]";1.5;7.0;"[""offensive""]";"[""i"", ""don't"", ""think"", ""you"", ""really"", ""understand""]";[0.0123, 0.00158, 0.0012, 0.00955, 0.000933, 0.000234];[7.09, 6.2, 6.08, 6.98, 5.97, 5.37];[7, 68, 89, 11, 113, 427];6.281666666666666;427;119.16666666666667;6;8.281666666666666
11906497;Are you not Canadian?;"[""nationality"", ""questions"", ""identity""]";1.5;7.0;"[""political""]";"[""are"", ""you"", ""not"", ""canadian""]";[0.0055, 0.00955, 0.0049, 5.01e-05];[6.74, 6.98, 6.69, 4.7];[19, 11, 23, 2031];6.2775;2031;521.0;4;8.2775
6759619;How about a good massage?;"[""suggestions"", ""relaxation""]";1.5;7.5;"[""inappropriate""]";"[""how"", ""about"", ""a"", ""good"", ""massage""]";[0.00174, 0.00251, 0.0229, 0.00132, 1.02e-05];[6.24, 6.4, 7.36, 6.12, 4.01];[67, 43, 5, 78, 7028];6.026000000000001;7028;1444.2;5;8.276
11860358;I didn't ask you for anything.;"[""requests"", ""expectations""]";1.5;7.0;"[""overly negative""]";"[""i"", ""didn't"", ""ask"", ""you"", ""for"", ""anything""]";[0.0123, 0.000479, 0.000219, 0.00955, 0.0102, 0.000355];[7.09, 5.68, 5.34, 6.98, 7.01, 5.55];[7, 195, 453, 11, 9, 254];6.2749999999999995;453;154.83333333333334;6;8.274999999999999
3931105;Do you live in America?;"[""location"", ""origin"", ""questions""]";1.5;7.0;"[""political""]";"[""do"", ""you"", ""live"", ""in"", ""america""]";[0.00224, 0.00955, 0.000347, 0.0186, 0.000166];[6.35, 6.98, 5.54, 7.27, 5.22];[50, 11, 263, 6, 603];6.272;603;186.6;5;8.272
6106081;What a sad thing to say.;"[""emotions"", ""sadness""]";1.0;6.0;"[""overly negative""]";"[""what"", ""a"", ""sad"", ""thing"", ""to"", ""say""]";[0.0024, 0.0229, 6.92e-05, 0.000525, 0.0269, 0.000776];[6.38, 7.36, 4.84, 5.72, 7.43, 5.89];[46, 5, 1536, 184, 2, 135];6.27;1536;318.0;6;8.27
5573290;I plan to go to America next year.;"[""travel"", ""future plans"", ""geography""]";2.0;8.0;"[""political""]";"[""i"", ""plan"", ""to"", ""go"", ""to"", ""america"", ""next"", ""year""]";[0.0123, 0.000195, 0.0269, 0.00107, 0.0269, 0.000166, 0.000501, 0.000912];[7.09, 5.29, 7.43, 6.03, 7.43, 5.22, 5.7, 5.96];[7, 516, 2, 98, 2, 603, 190, 117];6.26875;603;191.875;8;8.26875
3823295;You did a bad job.;"[""criticism"", ""work"", ""performance""]";1.5;7.0;"[""offensive"", ""overly negative""]";"[""you"", ""did"", ""a"", ""bad"", ""job""]";[0.00955, 0.000912, 0.0229, 0.000339, 0.000316];[6.98, 5.96, 7.36, 5.53, 5.5];[11, 114, 5, 270, 296];6.266;296;139.2;5;8.266
13025085;My rights will always be important to me.;"[""rights"", ""personal values""]";1.5;7.0;"[""political""]";"[""my"", ""rights"", ""will"", ""always"", ""be"", ""important"", ""to"", ""me""]";[0.00372, 0.000155, 0.00282, 0.000575, 0.00617, 0.000275, 0.0269, 0.00302];[6.57, 5.19, 6.45, 5.76, 6.79, 5.44, 7.43, 6.48];[27, 664, 40, 167, 17, 347, 2, 36];6.26375;664;162.5;8;8.26375
1841196;Don't turn around.;"[""warning"", ""instruction""]";1.0;7.0;"[""violent""]";"[""don't"", ""turn"", ""around""]";[0.00158, 0.000209, 0.000589];[6.2, 5.32, 5.77];[68, 484, 165];5.763333333333333;484;239.0;3;8.263333333333332
8442432;Why did that happen to us?;"[""emotions"", ""questions""]";1.5;7.0;"[""overly negative""]";"[""why"", ""did"", ""that"", ""happen"", ""to"", ""us""]";[0.000851, 0.000912, 0.0102, 0.000155, 0.0269, 0.0011];[5.93, 5.96, 7.01, 5.19, 7.43, 6.04];[125, 114, 10, 654, 2, 95];6.260000000000001;654;166.66666666666666;6;8.260000000000002
5853235;Don't be so mean.;"[""behavior"", ""advice"", ""rudeness""]";1.5;7.0;"[""offensive""]";"[""don't"", ""be"", ""so"", ""mean""]";[0.00158, 0.00617, 0.00331, 0.000339];[6.2, 6.79, 6.52, 5.53];[68, 17, 33, 274];6.26;274;98.0;4;8.26
2903769;Is this the best you can do?;"[""evaluations"", ""expectations""]";1.5;6.0;"[""offensive""]";"[""is"", ""this"", ""the"", ""best"", ""you"", ""can"", ""do""]";[0.0117, 0.00661, 0.0537, 0.000692, 0.00955, 0.00288, 0.00224];[7.07, 6.82, 7.73, 5.84, 6.98, 6.46, 6.35];[8, 15, 1, 145, 11, 39, 50];6.75;145;38.42857142857143;7;8.25
11421096;She is weak.;"[""descriptions"", ""judgement""]";1.0;6.5;"[""overly negative""]";"[""she"", ""is"", ""weak""]";[0.00182, 0.0117, 4.57e-05];[6.26, 7.07, 4.66];[64, 8, 2237];5.996666666666667;2237;769.6666666666666;3;8.246666666666666
30377;I will tell you more about Japan.;"[""travel"", ""culture""]";2.0;8.0;"[""political""]";"[""i"", ""will"", ""tell"", ""you"", ""more"", ""about"", ""japan""]";[0.0123, 0.00282, 0.000339, 0.00955, 0.00229, 0.00251, 7.76e-05];[7.09, 6.45, 5.53, 6.98, 6.36, 6.4, 4.89];[7, 40, 277, 11, 49, 43, 1369];6.242857142857143;1369;256.57142857142856;7;8.242857142857144
7149722;We're both moving to Australia.;"[""travel"", ""future plans""]";1.5;8.0;"[""political""]";"[""we're"", ""both"", ""moving"", ""to"", ""australia""]";[0.000251, 0.000617, 0.000105, 0.0269, 0.000115];[5.4, 5.79, 5.02, 7.43, 5.06];[394, 157, 1022, 2, 922];5.74;1022;499.4;5;8.24
11513859;I'm going make dinner.;"[""food"", ""actions""]";1.5;8.0;"[""nonsensical""]";"[""i'm"", ""going"", ""make"", ""dinner""]";[0.00141, 0.000871, 0.0012, 6.03e-05];[6.15, 5.94, 6.08, 4.78];[74, 122, 87, 1716];5.737500000000001;1716;499.75;4;8.2375
3331104;You take that back.;"[""communication"", ""disagreement""]";1.5;6.5;"[""offensive""]";"[""you"", ""take"", ""that"", ""back""]";[0.00955, 0.000832, 0.0102, 0.0011];[6.98, 5.92, 7.01, 6.04];[11, 128, 10, 93];6.4875;128;60.5;4;8.2375
1860591;Stop the car.;"[""commands"", ""actions"", ""transportation""]";1.0;6.0;"[""violent""]";"[""stop"", ""the"", ""car""]";[0.000331, 0.0537, 0.000282];[5.52, 7.73, 5.45];[283, 1, 334];6.233333333333333;334;206.0;3;8.233333333333334
8047506;That's not a very good idea.;"[""opinions"", ""advice""]";1.5;7.0;"[""overly negative""]";"[""that's"", ""not"", ""a"", ""very"", ""good"", ""idea""]";[0.000724, 0.0049, 0.0229, 0.001, 0.00132, 0.000229];[5.86, 6.69, 7.36, 6.0, 6.12, 5.36];[143, 23, 5, 106, 78, 434];6.2316666666666665;434;131.5;6;8.231666666666666
9649783;Don't point at me.;"[""prohibitions"", ""behavior""]";1.0;6.0;"[""offensive""]";"[""don't"", ""point"", ""at"", ""me""]";[0.00158, 0.000347, 0.00501, 0.00302];[6.2, 5.54, 6.7, 6.48];[68, 265, 21, 36];6.23;265;97.5;4;8.23
2588772;She moved to America.;"[""travel"", ""location"", ""immigration""]";1.5;7.5;"[""political""]";"[""she"", ""moved"", ""to"", ""america""]";[0.00182, 0.000102, 0.0269, 0.000166];[6.26, 5.01, 7.43, 5.22];[64, 1053, 2, 603];5.9799999999999995;1053;430.5;4;8.23
3826233;You could do much better.;"[""criticism"", ""performance""]";1.5;7.0;"[""overly negative""]";"[""you"", ""could"", ""do"", ""much"", ""better""]";[0.00955, 0.00115, 0.00224, 0.001, 0.000575];[6.98, 6.06, 6.35, 6.0, 5.76];[11, 92, 50, 105, 168];6.2299999999999995;168;85.2;5;8.23
8975805;He comes from Thailand.;"[""travel"", ""nationality""]";1.0;7.0;"[""political""]";"[""he"", ""comes"", ""from"", ""thailand""]";[0.0049, 0.000229, 0.00427, 1.66e-05];[6.69, 5.36, 6.63, 4.22];[22, 432, 26, 4988];5.725;4988;1367.0;4;8.225
13017023;I don’t want to have another fight with you.;"[""relationships"", ""conflict"", ""emotions""]";1.5;6.5;"[""overly negative""]";"[""i"", ""don\u2019t"", ""want"", ""to"", ""have"", ""another"", ""fight"", ""with"", ""you""]";[0.0123, 0.00158, 0.0011, 0.0269, 0.00513, 0.00055, 0.00017, 0.00708, 0.00955];[7.09, 6.2, 6.04, 7.43, 6.71, 5.74, 5.23, 6.85, 6.98];[7, 10000, 96, 2, 20, 176, 585, 14, 11];6.474444444444444;10000;1212.3333333333333;9;8.224444444444444
11637030;Enjoy your stay in Berlin!;"[""travel"", ""greetings"", ""locations""]";1.5;8.0;"[""political""]";"[""enjoy"", ""your"", ""stay"", ""in"", ""berlin""]";[0.000123, 0.00339, 0.000214, 0.0186, 2.4e-05];[5.09, 6.53, 5.33, 7.27, 4.38];[848, 31, 473, 6, 3741];5.720000000000001;3741;1019.8;5;8.22
11943982;You have made a big mistake.;"[""mistakes"", ""consequences""]";1.0;6.0;"[""overly negative""]";"[""you"", ""have"", ""made"", ""a"", ""big"", ""mistake""]";[0.00955, 0.00513, 0.000832, 0.0229, 0.000468, 4.68e-05];[6.98, 6.71, 5.92, 7.36, 5.67, 4.67];[11, 20, 126, 5, 200, 2166];6.218333333333334;2166;421.3333333333333;6;8.218333333333334
8254295;We came to the mosque.;"[""religion"", ""places""]";1.5;7.0;"[""political""]";"[""we"", ""came"", ""to"", ""the"", ""mosque""]";[0.00347, 0.000316, 0.0269, 0.0537, 7.76e-06];[6.54, 5.5, 7.43, 7.73, 3.89];[29, 294, 2, 1, 8458];6.218;8458;1756.8;5;8.218
1953205;Tomorrow I'm going to Shanghai.;"[""travel"", ""cities""]";1.5;8.0;"[""political""]";"[""tomorrow"", ""i'm"", ""going"", ""to"", ""shanghai""]";[0.000105, 0.00141, 0.000871, 0.0269, 1.1e-05];[5.02, 6.15, 5.94, 7.43, 4.04];[1032, 74, 122, 2, 6734];5.715999999999999;6734;1592.8;5;8.216
7399733;He said that he was miserable.;"[""emotions"", ""mental state""]";1.5;7.0;"[""overly negative""]";"[""he"", ""said"", ""that"", ""he"", ""was"", ""miserable""]";[0.0049, 0.00102, 0.0102, 0.0049, 0.00661, 1.17e-05];[6.69, 6.01, 7.01, 6.69, 6.82, 4.07];[22, 100, 10, 22, 16, 6378];6.215;6378;1091.3333333333333;6;8.215
3530025;This isn't a good idea.;"[""opinions"", ""decisions""]";1.5;7.0;"[""overly negative""]";"[""this"", ""isn't"", ""a"", ""good"", ""idea""]";[0.00661, 0.000257, 0.0229, 0.00132, 0.000229];[6.82, 5.41, 7.36, 6.12, 5.36];[15, 376, 5, 78, 434];6.214;434;181.6;5;8.214
10569547;I was laughed at.;"[""emotions"", ""social interaction""]";1.0;6.0;"[""overly negative""]";"[""i"", ""was"", ""laughed"", ""at""]";[0.0123, 0.00661, 1.74e-05, 0.00501];[7.09, 6.82, 4.24, 6.7];[7, 16, 4771, 21];6.2124999999999995;4771;1203.75;4;8.212499999999999
4404688;Both of you are wrong.;"[""disagreement"", ""opinions""]";1.0;5.5;"[""overly negative""]";"[""both"", ""of"", ""you"", ""are"", ""wrong""]";[0.000617, 0.0251, 0.00955, 0.0055, 0.000245];[5.79, 7.4, 6.98, 6.74, 5.39];[157, 4, 11, 19, 409];6.460000000000001;409;120.0;5;8.21
11939084;What is tax?;"[""finance"", ""government"", ""economics""]";1.5;7.0;"[""political""]";"[""what"", ""is"", ""tax""]";[0.0024, 0.0117, 0.000138];[6.38, 7.07, 5.14];[46, 8, 758];6.196666666666666;758;270.6666666666667;3;8.196666666666665
7184400;I don't live here in Australia.;"[""residence"", ""location""]";1.5;7.0;"[""political""]";"[""i"", ""don't"", ""live"", ""here"", ""in"", ""australia""]";[0.0123, 0.00158, 0.000347, 0.000933, 0.0186, 0.000115];[7.09, 6.2, 5.54, 5.97, 7.27, 5.06];[7, 68, 263, 111, 6, 922];6.188333333333333;922;229.5;6;8.188333333333333
8683094;You don't have to be a woman to be a gynaecologist.;"[""professions"", ""gender roles""]";2.0;7.5;"[""political""]";"[""you"", ""don't"", ""have"", ""to"", ""be"", ""a"", ""woman"", ""to"", ""be"", ""a"", ""gynaecologist""]";[0.00955, 0.00158, 0.00513, 0.0269, 0.00617, 0.0229, 0.000224, 0.0269, 0.00617, 0.0229, 2.51e-07];[6.98, 6.2, 6.71, 7.43, 6.79, 7.36, 5.35, 7.43, 6.79, 7.36, 2.4];[11, 68, 20, 2, 17, 5, 452, 2, 17, 5, 10000];6.436363636363637;10000;963.5454545454545;11;8.186363636363637
7140227;Sami and I come from the same place.;"[""identity"", ""origin""]";1.5;7.0;"[""political""]";"[""sami"", ""and"", ""i"", ""come"", ""from"", ""the"", ""same"", ""place""]";[2.19e-06, 0.0257, 0.0123, 0.000603, 0.00427, 0.0537, 0.000631, 0.000513];[3.34, 7.41, 7.09, 5.78, 6.63, 7.73, 5.8, 5.71];[10000, 3, 7, 161, 26, 1, 155, 187];6.18625;10000;1317.5;8;8.186250000000001
2361673;I really didn't need this today.;"[""emotions"", ""complaints"", ""daily life""]";1.5;7.0;"[""overly negative""]";"[""i"", ""really"", ""didn't"", ""need"", ""this"", ""today""]";[0.0123, 0.000933, 0.000479, 0.000933, 0.00661, 0.000355];[7.09, 5.97, 5.68, 5.97, 6.82, 5.55];[7, 113, 195, 112, 15, 258];6.18;258;116.66666666666667;6;8.18
2123507;We failed.;"[""outcomes"", ""actions""]";0.5;6.0;"[""overly negative""]";"[""we"", ""failed""]";[0.00347, 6.61e-05];[6.54, 4.82];[29, 1596];5.68;1596;812.5;2;8.18
12884351;I am calling the police.;"[""emergency"", ""legal"", ""safety""]";1.5;7.0;"[""political""]";"[""i"", ""am"", ""calling"", ""the"", ""police""]";[0.0123, 0.000603, 9.12e-05, 0.0537, 0.000214];[7.09, 5.78, 4.96, 7.73, 5.33];[7, 160, 1159, 1, 471];6.178;1159;359.6;5;8.178
12540212;They are Hungarian.;"[""nationality""]";1.0;7.0;"[""political""]";"[""they"", ""are"", ""hungarian""]";[0.00316, 0.0055, 6.17e-06];[6.5, 6.74, 3.79];[35, 19, 9764];5.676666666666667;9764;3272.6666666666665;3;8.176666666666666
3619660;I don't like doing this.;"[""emotions"", ""actions""]";1.5;6.5;"[""overly negative""]";"[""i"", ""don't"", ""like"", ""doing"", ""this""]";[0.0123, 0.00158, 0.00257, 0.000398, 0.00661];[7.09, 6.2, 6.41, 5.6, 6.82];[7, 68, 42, 225, 15];6.4239999999999995;225;71.4;5;8.174
3570059;I don't wanna be your friend.;"[""relationships"", ""emotions""]";1.5;7.0;"[""offensive""]";"[""i"", ""don't"", ""wanna"", ""be"", ""your"", ""friend""]";[0.0123, 0.00158, 0.00011, 0.00617, 0.00339, 0.000234];[7.09, 6.2, 5.04, 6.79, 6.53, 5.37];[7, 68, 982, 17, 31, 420];6.169999999999999;982;254.16666666666666;6;8.169999999999998
5746218;Please get out and vote.;"[""politics"", ""civic duty""]";1.0;6.0;"[""political""]";"[""please"", ""get"", ""out"", ""and"", ""vote""]";[0.000457, 0.00191, 0.0024, 0.0257, 0.000129];[5.66, 6.28, 6.38, 7.41, 5.11];[208, 61, 45, 3, 820];6.168;820;227.4;5;8.168
9028174;I'll return to Australia in October.;"[""travel"", ""time"", ""locations""]";1.5;7.5;"[""political""]";"[""i'll"", ""return"", ""to"", ""australia"", ""in"", ""october""]";[0.000269, 0.000155, 0.0269, 0.000115, 0.0186, 0.000129];[5.43, 5.19, 7.43, 5.06, 7.27, 5.11];[356, 663, 2, 922, 6, 814];5.915;922;460.5;6;8.165
3872436;It's not a good start.;"[""negativity"", ""beginnings""]";1.5;6.5;"[""overly negative""]";"[""it's"", ""not"", ""a"", ""good"", ""start""]";[0.00214, 0.0049, 0.0229, 0.00132, 0.000363];[6.33, 6.69, 7.36, 6.12, 5.56];[55, 23, 5, 78, 248];6.412000000000001;248;81.8;5;8.162
35027;Paris is the capital of France.;"[""geography"", ""cities"", ""countries""]";1.5;7.0;"[""political""]";"[""paris"", ""is"", ""the"", ""capital"", ""of"", ""france""]";[6.61e-05, 0.0117, 0.0537, 0.000102, 0.0251, 8.71e-05];[4.82, 7.07, 7.73, 5.01, 7.4, 4.94];[1609, 8, 1, 1044, 4, 1222];6.161666666666666;1609;648.0;6;8.161666666666665
2018826;I want you to stop this immediately.;"[""commands"", ""actions""]";1.5;6.5;"[""violent""]";"[""i"", ""want"", ""you"", ""to"", ""stop"", ""this"", ""immediately""]";[0.0123, 0.0011, 0.00955, 0.0269, 0.000331, 0.00661, 9.55e-05];[7.09, 6.04, 6.98, 7.43, 5.52, 6.82, 4.98];[7, 96, 11, 2, 283, 15, 1121];6.408571428571428;1121;219.28571428571428;7;8.158571428571427
9296221;I don't think I'm very pretty.;"[""emotions"", ""self-perception""]";1.5;7.0;"[""overly negative""]";"[""i"", ""don't"", ""think"", ""i'm"", ""very"", ""pretty""]";[0.0123, 0.00158, 0.0012, 0.00141, 0.001, 0.00024];[7.09, 6.2, 6.08, 6.15, 6.0, 5.38];[7, 68, 89, 74, 106, 416];6.1499999999999995;416;126.66666666666667;6;8.149999999999999
51139;Don't be late for school so often.;"[""school"", ""behavior"", ""admonishment""]";1.5;7.0;"[""offensive""]";"[""don't"", ""be"", ""late"", ""for"", ""school"", ""so"", ""often""]";[0.00158, 0.00617, 0.000219, 0.0102, 0.000513, 0.00331, 0.000257];[6.2, 6.79, 5.34, 7.01, 5.71, 6.52, 5.41];[68, 17, 456, 9, 188, 33, 379];6.139999999999999;456;164.28571428571428;7;8.139999999999999
13261611;I'm not the problem here.;"[""accusations"", ""defense""]";1.5;6.5;"[""offensive""]";"[""i'm"", ""not"", ""the"", ""problem"", ""here""]";[0.00141, 0.0049, 0.0537, 0.000251, 0.000933];[6.15, 6.69, 7.73, 5.4, 5.97];[74, 23, 1, 391, 111];6.388;391;120.0;5;8.138
12074572;I'm not interested in this anymore.;"[""emotions"", ""general statements""]";1.0;6.0;"[""overly negative""]";"[""i'm"", ""not"", ""interested"", ""in"", ""this"", ""anymore""]";[0.00141, 0.0049, 8.91e-05, 0.0186, 0.00661, 8.71e-05];[6.15, 6.69, 4.95, 7.27, 6.82, 4.94];[74, 23, 1192, 6, 15, 1212];6.136666666666667;1212;420.3333333333333;6;8.136666666666667
2666524;You must not talk to him.;"[""prohibitions"", ""commands""]";1.5;6.5;"[""violent""]";"[""you"", ""must"", ""not"", ""talk"", ""to"", ""him""]";[0.00955, 0.000479, 0.0049, 0.000263, 0.0269, 0.00129];[6.98, 5.68, 6.69, 5.42, 7.43, 6.11];[11, 198, 23, 368, 2, 82];6.385000000000001;368;114.0;6;8.135000000000002
8049392;Why did you choose to live in Australia?;"[""travel"", ""personal choices""]";1.5;7.0;"[""political""]";"[""why"", ""did"", ""you"", ""choose"", ""to"", ""live"", ""in"", ""australia""]";[0.000851, 0.000912, 0.00955, 8.13e-05, 0.0269, 0.000347, 0.0186, 0.000115];[5.93, 5.96, 6.98, 4.91, 7.43, 5.54, 7.27, 5.06];[125, 114, 11, 1296, 2, 263, 6, 922];6.135;1296;342.375;8;8.135
