id,text,difficulty,max_rank,rank,topics
6982155,Do you know those men over there?,A2,289,14,"personal pronouns,asking for help"
144,The month has thirty-one days.,A2,20001,15,"days, months & seasons,numbers & counting"
105,I will call you later.,A2,304,16,future plans & goals
3559508,It is new.,A2,65,17,colors & shapes
11854446,Who has left the group?,A2,241,18,"personal pronouns,basic verbs & actions"
12223579,Would you really want to live here?,A2,263,19,"future plans & goals,directions & locations"
1462010,Try to keep it down.,A2,299,20,basic verbs & actions
84,Which way?,A2,101,21,directions & locations
141,There are twenty-eight days.,A2,20001,22,"days, months & seasons,numbers & counting"
121,I woke up at eight.,A2,20001,23,telling time
11536523,Because I don't want to.,A2,97,24,negation
6108787,Where could we do that?,A2,107,25,"directions & locations,basic verbs & actions"
11373347,How far can he run?,A2,309,26,"basic verbs & actions,directions & locations"
1620956,Thank you all so much.,A2,317,27,polite requests & manners
203,"The bill, please",A2,300,28,at the restaurant
66,I am here on holiday.,A2,2207,29,"directions & locations,basic verbs & actions"
129,She is sixteen today.,A2,20001,30,numbers & counting
3917616,This is for me.,A2,36,31,"possession (my, your, his)"
7156649,It's not.,A2,23,32,negation
143,The temperature is thirty degrees.,A2,20001,33,numbers & counting
8475615,He has it.,A2,47,34,"possession (my, your, his)"
12300710,Did you run all the way home?,A2,309,35,basic verbs & actions
10558702,I've told her.,A2,268,36,"basic verbs & actions,personal pronouns"
3736850,Please tell me what this is about.,A2,277,37,polite requests & manners
139,She has twenty-six dolls.,A2,20001,38,numbers & counting
13402220,I'm not a number.,A2,216,39,"negation,numbers & counting"
142,The code is twenty-nine.,A2,20001,40,numbers & counting
3012338,It's not like that.,A2,42,41,negation
9639352,That's not making me feel any better.,A2,264,42,"negation,emotions"
12048187,It is all set.,A2,234,43,basic verbs & actions
156,I have ten thousand dollars.,A2,20001,44,numbers & counting
99,It's an emergency.,A2,1935,45,"basic verbs & actions,negation"
3565823,It's a good system.,A2,249,46,basic verbs & actions
5813910,Do you want to put on some music?,A2,279,47,polite requests & manners
5991310,How can you tell how small it is?,A2,291,48,"basic verbs & actions,numbers & counting"
12543234,I don't want to give up now.,A2,185,49,negation
5598595,We were just getting to know each other.,A2,238,50,greetings & introductions
198,At what time is check-in?,A2,487,51,telling time
1975694,I don't actually have any money.,A2,302,52,negation
9169174,Do you know who called us?,A2,231,53,asking for help
145,She is forty years old.,A2,20001,54,numbers & counting
148,He drove seventy miles.,A2,20001,55,numbers & counting
10031832,That's not the point here.,A2,265,56,negation
2985745,"All the same, I want to see it.",A2,155,57,basic verbs & actions
4282409,I love your top.,A2,244,58,"likes & dislikes,possession (my, your, his)"
6354678,How many people will come?,A2,161,59,numbers & counting
7514486,I thought that you would have to do that.,A2,235,60,"basic verbs & actions,personal pronouns,future plans & goals"
122,There are nine players.,A2,20001,61,numbers & counting
2012127,I just want to thank you.,A2,317,62,polite requests & manners
81,I would like to buy this.,A2,476,63,"shopping & prices,polite requests & manners"
2452025,Take anything you like.,A2,254,64,"possession (my, your, his),basic verbs & actions"
9198416,Don't do everything at once.,A2,275,65,negation
2544440,I don't know much about it.,A2,105,66,negation
12273995,I'd really love some help.,A2,171,67,asking for help
7404867,"She isn't the one, is she?",A2,64,68,negation
2048403,Could I work part-time?,A2,162,69,polite requests & manners
91,Call an ambulance!,A2,6435,70,asking for help
9972617,She really doesn't like her name.,A2,220,71,"likes & dislikes,negation"
5744554,That's just not the case.,A2,255,72,negation
108,Let's meet this afternoon.,A2,20001,73,"future plans & goals,telling time"
8509381,It was a lot of work.,A2,219,74,basic verbs & actions
77,Where is the airport?,A2,1516,75,directions & locations
1566558,Is that a country or a city?,A2,313,76,"directions & locations,asking for help"
206,Can I see the menu?,A2,4613,77,"at the restaurant,polite requests & manners"
12927486,Did they ever come and take our order?,A2,307,78,at the restaurant
85,I'll take it.,A2,128,79,basic verbs & actions
159,Is there internet here?,A2,928,80,"asking for help,directions & locations"
8103152,The man is very old.,A2,174,81,basic verbs & actions
197,Can I see the room?,A2,403,82,polite requests & manners
8579810,Do you think you can come?,A2,161,83,"basic verbs & actions,asking for help"
179,Take the subway.,A2,6630,84,directions & locations
27506,How in the world did you do it?,A2,136,85,basic verbs & actions
1334126,"She is far away, but I still love her.",A2,295,86,emotions
88,All of it.,A2,32,87,
112,What day is it today?,A2,20001,88,"days, months & seasons"
83,Can I try it on?,A2,299,89,"shopping & prices,polite requests & manners"
152,Two hundred people came.,A2,20001,90,numbers & counting
66655,How is it with you?,A2,67,91,"asking for help,personal pronouns"
3907431,I'll be good to you.,A2,78,92,"basic verbs & actions,personal pronouns"
428379,Who is it?,A2,53,93,greetings & introductions
9345682,They'll like this game.,A2,182,94,likes & dislikes
123,I have ten dollars.,A2,20001,95,numbers & counting
2541351,I'm just trying to help you out.,A2,322,96,asking for help
167,I'm looking for the bathroom.,A2,2774,97,directions & locations
192,How much is a room per night?,A2,403,98,shopping & prices
3515057,Have you ever seen this before?,A2,281,99,basic verbs & actions
2059131,I'm not who you think I am.,A2,160,100,negation
3653706,In what way may I be of service to you?,A2,311,101,polite requests & manners
90,Call the police!,A2,471,102,asking for help
183,I need help carrying my luggage.,A2,9624,103,asking for help
2891228,Have you been out at all?,A2,62,104,basic verbs & actions
4927741,I do not know what is going on between them.,A2,166,105,negation
132,The bus has nineteen seats.,A2,20001,106,numbers & counting
11080966,I'm just making sure this is still going on.,A2,264,107,basic verbs & actions
9232986,I really like your company.,A2,224,108,likes & dislikes
97,My phone was stolen.,A2,3586,109,"possession (my, your, his)"
9180662,This is a can.,A2,39,110,basic verbs & actions
182,You need your ticket.,A2,2468,111,"possession (my, your, his)"
160,Can you recommend something?,A2,2459,112,polite requests & manners
7240775,"You know that you should do that, don't you?",A2,109,113,"basic verbs & actions,negation,polite requests & manners"
11808035,I should have been with you that night.,A2,221,114,"basic verbs & actions,personal pronouns"
219,Can I pay by card?,A2,964,115,at the restaurant
2047452,That's not enough.,A2,260,116,negation
6090271,I think I'll like being here.,A2,119,117,likes & dislikes
111,The night is cold.,A2,1013,118,"days, months & seasons"
82,Where is the fitting room?,A2,6053,119,directions & locations
214,Do you have lactose-free milk?,A2,20001,120,at the restaurant
150,She got ninety percent.,A2,20001,121,numbers & counting
71,Straight ahead,A2,1038,122,directions & locations
220,Do you take cash?,A2,1264,123,at the restaurant
176,The train is fast.,A2,1176,124,basic verbs & actions
126,I have thirteen pens.,A2,20001,125,numbers & counting
12726116,Which team will play?,A2,222,126,sports
170,"Return ticket, please",A2,2468,127,polite requests & manners
95,I lost my passport.,A2,6604,128,"possession (my, your, his)"
10113446,What have you got against him?,A2,194,129,"asking for help,personal pronouns"
12024904,Show them to us.,A2,199,130,"basic verbs & actions,polite requests & manners"
2549812,It's for me.,A2,36,131,personal pronouns
69,Left,A2,215,132,directions & locations
3294033,"That's, like, the best power to have!",A2,280,133,basic verbs & actions
13370507,I don't have any money to call you.,A2,287,134,negation
73,I am here for work.,A2,160,135,basic verbs & actions
10990168,What's the best way to do this?,A2,145,136,asking for help
10366366,I might try it.,A2,299,137,basic verbs & actions
8200684,I want to help you with more things.,A2,179,138,asking for help
223,Can I have the same again?,A2,189,139,polite requests & manners
5902785,I may do that.,A2,110,140,basic verbs & actions
6233612,"You don't really think I have to do that, do you?",A2,113,141,negation
3735873,I want to use this.,A2,153,142,basic verbs & actions
10040121,That isn't hard to do.,A2,273,143,negation
2476857,What's in it for you?,A2,46,144,"asking for help,personal pronouns"
11959843,Can you both be there?,A2,157,145,"basic verbs & actions,personal pronouns"
5022818,Don't open it.,A2,314,146,negation
174,Where can I buy a ticket?,A2,2468,147,directions & locations
180,How far is the airport?,A2,1516,148,directions & locations
221,Do you take credit cards?,A2,1786,149,shopping & prices
184,I need a taxi.,A2,5273,150,asking for help
92,I need a doctor.,A2,1332,151,asking for help
5758175,I'll support you.,A2,276,152,basic verbs & actions
5318980,You took a day off.,A2,292,153,basic verbs & actions
5850098,I already know about that.,A2,253,154,basic verbs & actions
2359139,I've been here over a year.,A2,117,155,"days, months & seasons"
207,I would like a cup of tea.,A2,1925,156,polite requests & manners
7127884,I want to know about everything you've done.,A2,261,157,"basic verbs & actions,personal pronouns"
7228002,I don't think that we'll ever know.,A2,204,158,negation
12214575,Have you left?,A2,215,159,basic verbs & actions
7123001,That's how I did that.,A2,114,160,basic verbs & actions
140,I bought twenty-seven books.,A2,20001,161,numbers & counting
602241,How do you say...?,A2,135,162,language learning
175,The bus arrives.,A2,5933,163,basic verbs & actions
2062781,Did someone say something?,A2,213,164,"basic verbs & actions,asking for help"
6260121,We have you to do that for us.,A2,95,165,"basic verbs & actions,personal pronouns"
260330,I couldn't put up with him.,A2,209,166,"basic verbs & actions,negation,personal pronouns"
3819771,What do we do after this?,A2,80,167,"basic verbs & actions,asking for help"
185,"Take me to this address, please.",A2,1291,168,polite requests & manners
149,The shirt costs eighty dollars.,A2,20001,169,shopping & prices
211,I am vegetarian.,A2,9982,170,basic verbs & actions
3907692,Isn't that them?,A2,71,171,negation
218,"The bill, please",A2,300,172,at the restaurant
7561328,"With nothing left, there is nothing more.",A2,256,173,negation
2276671,"Now, don't you feel better?",A2,201,174,emotions
5753280,I'm with you on this.,A2,15,175,"basic verbs & actions,personal pronouns"
125,A dozen is twelve.,A2,20001,176,numbers & counting
11874075,I'm still new at this.,A2,127,177,language learning
205,"Menu, please",A2,20001,178,at the restaurant
11998652,That part of the house didn't use to be there.,A2,186,179,"basic verbs & actions,directions & locations,negation"
3905924,Can you give that to us?,A2,185,180,polite requests & manners
2376387,I know what you must be going through.,A2,198,181,emotions
5531364,I'll look up the number for you.,A2,216,182,"basic verbs & actions,numbers & counting,personal pronouns"
2247126,"What is it, then?",A2,91,183,basic verbs & actions
6062391,What have you all been up to?,A2,62,184,"basic verbs & actions,personal pronouns"
2276118,I don't look like that.,A2,151,185,negation
12440147,It didn't take that much time.,A2,128,186,negation
6342613,I wouldn't do that that way if I were you.,A2,101,187,"basic verbs & actions,personal pronouns"
18014,Since you say so.,A2,175,188,"basic verbs & actions,personal pronouns"
9983865,We all know more than we think we do.,A2,89,189,basic verbs & actions
9379390,Are things so bad out there?,A2,270,190,basic verbs & actions
10736519,There are few like her.,A2,226,191,"basic verbs & actions,emotions"
450003,It's very big.,A2,200,192,"basic verbs & actions,personal pronouns"
12283271,He's here at last.,A2,141,193,"basic verbs & actions,directions & locations"
2186494,I don't know what I want right now.,A2,115,194,
11498230,"No, you aren't.",A2,51,195,negation
12546155,You're into me.,A2,83,196,
102,I will go today.,A2,20001,197,future plans & goals
2855988,I will like it.,A2,42,198,"likes & dislikes,future plans & goals"
3310771,We're going to have a great time.,A2,138,199,future plans & goals
12028335,Everyone had a great time.,A2,319,200,
104,It rained yesterday.,A2,20001,201,
147,There are sixty minutes.,A2,20001,202,numbers & counting
216,Still water,A2,284,203,
177,We should call a taxi.,A2,5273,204,
2267106,I think the same as you.,A2,155,205,
6716344,I'm not sure yet what I'm going to do.,A2,269,206,future plans & goals
